NRI_ID,STATE,COUNTY,EAL_VALT,AVLN_EALT,CFLD_EALT,CWAV_EALT,DRGT_EALT,ERQK_EALT,HAIL_EALT,HWAV_EALT,HRCN_EALT,ISTM_EALT,LNDS_EALT,LTNG_EALT,RFLD_EALT,SWND_EALT,TRND_EALT,TSUN_EALT,VLCN_EALT,WFIR_EALT,WNTW_EALT
C45003,South Carolina,Aiken,20968765.936963633,0.0,0.0,0.0,10231.104962822563,2883122.412010472,77909.58429746522,658134.9543540871,8496231.181925349,2210174.436505129,122399.99999999993,704443.8089793406,129803.68589733823,803591.7118234748,4817870.554934747,0.0,0.0,48616.12177293666,6236.379500471822
C45005,South Carolina,Allendale,5633851.606395977,0.0,0.0,0.0,288246.83484292007,534379.5824067281,13925.332277838368,120748.51239998965,3991717.9651130657,19462.723991702504,1973.582585534496,29206.707631811445,8757.934110134816,117979.67841797275,480339.8730168532,0.0,0.0,12710.946069832855,14401.933531592267
C45007,South Carolina,Anderson,15538387.891858004,0.0,0.0,0.0,6136.447900529997,2975710.0414362587,148893.67113938386,0.0,1901586.9007461064,1366913.3128600747,122399.99999999983,426341.670079385,297002.18469861906,1412668.649022251,6843517.7567956075,0.0,0.0,34520.71125067248,2696.5459291166603
C45009,South Carolina,Bamberg,6866943.260568229,0.0,0.0,0.0,323660.3094473052,645737.6762018126,38799.12156877793,31240.976414812183,5036600.8997959765,69014.93903998272,1719.1340940796947,49003.114044331545,9721.92685337424,267613.4906508048,369551.076408565,0.0,0.0,16003.081374825704,8277.514673578642
C45011,South Carolina,Barnwell,5412580.391213384,0.0,0.0,0.0,225803.91736439528,696597.766545066,37927.23458025012,80139.72311589913,2630464.3335143863,209658.80491428016,21900.000000015298,61206.16420709442,3423.24730653609,305372.51060679293,1091031.5415161608,0.0,0.0,14713.238230842171,34341.909311665804
C45013,South Carolina,Beaufort,243070953.6393026,0.0,311925.9866868568,0.0,314103.13642339467,9624074.308956003,279071.3863744873,660547.9846581433,221485559.44977745,624380.2825615895,21899.99999999995,1525248.60339104,2668664.4551469446,812102.6652735175,3107757.89591124,0.0,0.0,1596087.8950173748,39529.58912453778
C45015,South Carolina,Berkeley,202932122.5616649,0.0,107363.146503907,0.0,27106.470019401095,49122952.87651363,328838.3921692395,760037.7223082426,143462369.74646652,143631.49314859445,21900.000000000204,1123098.1785037743,882519.3074505016,1077911.3754432802,3866966.954959305,0.0,0.0,1842966.0632078913,164460.83497066307
C45017,South Carolina,Calhoun,3559091.984778668,0.0,0.0,0.0,10101.998673078544,501819.3282275198,5513.426165187328,33289.36484458009,1827767.4241700976,94361.33019587952,21900.00000000327,55211.77199302836,63999.54638278954,412484.99424607033,519648.04103887785,0.0,0.0,12254.83936108954,739.91948046542
C45019,South Carolina,Charleston,477153555.67086816,0.0,1239313.9910787602,0.0,189202.80493223283,105080406.80960812,436983.99475389754,963671.6796553058,358208876.325546,177888.73254392284,24170.3373926733,2138880.5703749773,1757826.545410096,599046.8556591852,2538721.796644951,0.0,0.0,3560814.262849777,237750.96441831288
C45021,South Carolina,Cherokee,8381560.941386711,0.0,0.0,0.0,4142.599082432972,635724.8405699853,304362.479342218,113034.04093798848,1138179.2865239738,1545557.6964807878,21899.999999999414,268813.0289776076,58822.95774408993,1051797.8174370076,3221625.8478930164,0.0,0.0,14255.995603598154,3344.350794006217
C45023,South Carolina,Chester,4791627.326262975,0.0,0.0,0.0,2417.3080481562934,435679.24021489226,127244.24539153832,64779.490048492335,621466.2808698496,590784.6219155854,21900.000000000862,120326.95001750009,41048.33561050004,650159.8995598555,2105938.5848338366,0.0,0.0,7435.651020209845,2446.7187325571167
C45025,South Carolina,Chesterfield,13527313.606024427,0.0,0.0,0.0,5394.684829259759,740611.5377184014,168965.812061715,121200.70506378367,7360181.072830876,498080.34657572955,21900.00000000076,243970.1517894233,20259.45922059876,1099854.5235686975,3143191.7110577226,0.0,0.0,100646.4801864978,3057.121121721507
C45027,South Carolina,Clarendon,18290559.425942905,0.0,0.0,0.0,347366.9568941857,1744311.667599894,28114.95313382389,97682.06343417,13561228.250436196,118755.4265100438,21900.00000000272,293508.4996176538,313718.7081408928,670339.8915586739,999360.7764618563,0.0,0.0,64023.571721096225,30248.660434413086
C45029,South Carolina,Colleton,30691632.85196503,0.0,31409.333985245983,0.0,259643.5117972384,5500580.203627378,64897.04410572168,470527.949095551,22658026.980140977,36336.385290624974,21900.000000000287,141884.21339944997,279007.4821960453,75798.81878618657,967023.1733384536,0.0,0.0,173412.50199011335,11185.254212041224
C45031,South Carolina,Darlington,12797421.613747217,0.0,0.0,0.0,495959.76018829696,1414891.7964682523,88107.67819405376,401389.67240979185,5391474.000915117,332902.7668346178,21900.000000002743,373575.95244341827,100126.6811082352,696891.159837866,3203404.071098372,0.0,0.0,34187.345380946244,242610.72886824643
C45033,South Carolina,Dillon,31069128.009866495,0.0,0.0,0.0,273625.983748147,1280790.8287744352,33763.416638430994,224156.0594452186,23966443.70191333,574427.8303567525,21900.000000000586,146654.97986823076,287314.32762360945,1773580.969870698,2344296.1401476604,0.0,0.0,53693.27529673118,88480.496183255
C45035,South Carolina,Dorchester,148905071.92554507,0.0,23802.978315365384,0.0,116202.273368334,39789072.724391766,248368.42442105993,663817.9812417149,101307485.0596042,704492.7498681484,21899.999999996475,186744.86736960124,2054640.8954885923,103163.50865402192,3205821.1820417205,0.0,0.0,370599.7903656445,108959.49041490852
C45037,South Carolina,Edgefield,2427044.84597103,0.0,0.0,0.0,13461.793628931064,332235.3228421245,35099.22994912164,66454.76039970393,619040.21590127,236631.05409488297,21900.00000000096,110927.8491024056,2062.157954889332,486547.9908912013,495329.0199669053,0.0,0.0,6557.300436874855,798.1508027183818
C45039,South Carolina,Fairfield,3357129.549298772,0.0,0.0,0.0,522.3918966758698,343398.9720983823,59267.37027866742,49704.54494529095,872256.5275918439,37259.783259618955,21899.999999998923,88569.11070170486,43449.90220598678,350623.3289452857,1486053.277599463,0.0,0.0,3057.5765733715166,1066.7632024819543
C45041,South Carolina,Florence,55148723.04541244,0.0,0.0,0.0,369661.35896869935,4587399.284433865,950841.2801856588,1068417.9764927146,36984817.069434494,716484.3278896264,21899.999999999927,720844.7721572868,718540.3171854923,669877.0093965572,7861015.513510374,0.0,0.0,244873.29181159183,234050.84394605705
C45043,South Carolina,Georgetown,95050988.65779456,0.0,84044.3871678778,0.0,51854.03239142224,3719425.0593739464,35435.85090568436,353607.6614186971,84822557.49209672,248921.96043698103,21900.0000000028,603691.6469869728,1295127.2969156376,154729.69576605875,927513.9787959829,0.0,0.0,2693424.458828425,38755.13671016246
C45045,South Carolina,Greenville,34972992.124875665,0.0,0.0,11.09081636461426,6137.563486222492,7041546.435327558,68446.20551039516,0.0,4925218.284255276,2131135.037293299,173095.27011949764,160819.27177601092,945474.0080429784,2154496.697112508,17294562.88422145,0.0,0.0,65282.09309693231,6767.283817175752
C45047,South Carolina,Greenwood,10066130.043152463,0.0,0.0,0.0,1077.1147835691986,1474789.22248102,430291.23975022126,210981.5150226738,1913423.0778073657,1362971.5901557363,21900.000000000506,72320.1010667789,96474.1311552361,360765.8452437723,4103093.4467732874,0.0,0.0,13992.480688133528,4050.278224665616
C45049,South Carolina,Hampton,12678589.313094748,0.0,34.94437541099795,0.0,625504.2385992208,1236088.1681726999,36906.41920056492,298327.2163820843,9591230.65734912,35983.42209095216,20063.964701440003,68308.34931899994,28853.164370577015,198062.3395532764,466296.4040709872,0.0,0.0,67410.61020266294,5519.414706752376
C45051,South Carolina,Horry,293333578.72405034,0.0,3783822.5224218625,0.0,387271.4171340983,8410701.628174292,148060.04372806972,751263.1671832368,257442032.33155727,394321.05856680294,21900.000000000055,1437781.683134355,3819004.38436408,1159975.71241614,12531139.55682568,0.0,0.0,2532387.4325467623,513917.7859976864
C45053,South Carolina,Jasper,27339357.417543896,0.0,13028.500550854214,0.0,250932.80962865736,1350917.23788579,43547.86346253588,1024227.1906812094,23635603.18366153,16095.299229606708,21899.999999996475,110049.33252411876,186315.26730305608,93351.7304567982,385444.6458700082,0.0,0.0,201224.17461487767,6720.181674858218
C45055,South Carolina,Kershaw,10957761.208023688,0.0,0.0,0.0,743.4984990732715,1317926.3017602512,133771.28482911995,265705.4290665625,4581648.837901666,112863.75609502806,21899.999999997934,313598.50899655547,267358.15357568016,1635635.0677958427,2258527.18654768,0.0,0.0,46967.968486993166,1115.2144692374989
C45057,South Carolina,Lancaster,11816476.451727461,0.0,0.0,0.0,1047.2239207530088,961445.0910423379,258978.5237591292,106774.04264639984,2512306.7772186706,208689.13997927072,21899.99999999947,331285.2127064069,268467.32547109446,1621142.6717581223,5489366.800569814,0.0,0.0,25662.432295218616,9411.210360246505
C45059,South Carolina,Laurens,7247356.80884337,0.0,0.0,0.0,4874.346252161834,1111684.9671209878,113191.39281299133,205289.801265742,1223689.1589555864,1074975.5708417385,21899.999999999352,254886.988763449,75112.53032302533,1695319.8546898973,1448103.4707023432,0.0,0.0,12677.43307817234,5651.29403727488
C45061,South Carolina,Lee,5500893.05339156,0.0,0.0,0.0,313431.632220542,468950.2377204738,14839.354953199503,55354.776066989696,2876145.5298586944,8512.52899906288,5127.712726018892,100327.12452716845,5030.646077188953,584820.0418785049,1026385.5433616769,0.0,0.0,10628.860995255416,31339.06400678422
C45063,South Carolina,Lexington,53292431.586746864,0.0,0.0,0.0,18917.51518369752,5435670.109352494,197088.6165888128,953478.7915540088,15648334.746170752,4319449.246688267,122400.00000000064,1254969.0676297788,2091105.8140110064,2550368.3493178254,20624080.360947583,0.0,0.0,67073.18646362546,9495.782839004689
C45065,South Carolina,McCormick,1142287.7633395593,0.0,0.0,0.0,0.0,124744.9709807667,29573.53294519514,12284.790812052925,208709.09554270183,69697.49712082386,21899.999999999058,26993.700392832205,5016.283201807789,191715.67061963983,450288.06707581424,0.0,0.0,1101.615151586668,262.53949633898577
C45067,South Carolina,Marion,18388189.4153224,0.0,14.456092578320662,0.0,99568.39323282636,768301.5081317306,18660.939994227516,227779.3319406868,14225081.46864482,269641.16070524126,21899.999999999985,118698.15310766656,315145.1290315659,487039.3376521608,1699929.5126957193,0.0,0.0,55986.573099572975,80443.45099360411
C45069,South Carolina,Marlboro,6752326.224397366,0.0,0.0,0.0,304438.1895213946,353994.7367996766,22859.048604673702,193065.2879435185,3391525.239792811,202938.6397956428,11244.076235879347,157100.8141269368,165775.14894790397,373403.3879154372,1474330.2271898997,0.0,0.0,28113.72123647026,73537.70628712102
C45071,South Carolina,Newberry,7565841.375534845,0.0,0.0,0.0,2856.016552587219,921279.3453900929,27298.13473109212,75977.64445805654,2723240.948588181,71636.85921034862,21899.999999999163,115100.76179252112,56583.27062013629,739009.1780704045,2800330.1773772608,0.0,0.0,8863.548790920844,1765.489953243746
C45073,South Carolina,Oconee,8163554.226591699,0.0,0.0,214.9080863091624,20862.20398821437,1208724.385199563,259754.13244031137,0.0,1172500.330691476,1153541.045778468,167392.2341161771,277503.80975064024,184334.1606873118,629827.7776441232,2901755.52056212,0.0,0.0,29886.631242174062,157257.08640481182
C45075,South Carolina,Orangeburg,41637403.377177246,0.0,0.0,0.0,19268.69479309708,5468982.981042072,55367.95976103401,197805.7917401393,30823641.178691935,480609.38742246473,21899.999999994532,472724.10144944215,1042888.8179995248,1676633.708061064,1245848.0848467113,0.0,0.0,127852.6380898522,3880.0332799155462
C45077,South Carolina,Pickens,7594652.481356493,0.0,0.0,0.0,2132.7590377756756,1977861.020252056,69818.7947587645,0.0,895086.6934044817,1452789.0450320796,154136.4696659533,57889.81090356166,551585.0447822855,1111376.7465430086,1285672.6700085835,0.0,0.0,34511.16452772267,1792.2624402216811
C45079,South Carolina,Richland,59616283.37912813,0.0,0.0,0.0,2721.163310236719,7881270.035779586,165263.74904500422,1188683.5800613267,23481134.10135792,6230521.390239996,122399.99999999988,787571.7952401986,6099539.605358819,2539290.5064696316,11046504.996273732,0.0,0.0,58211.89445945571,13170.561532221687
C45081,South Carolina,Saluda,3383149.170180669,0.0,0.0,0.0,9101.102092560579,328464.3072749616,264712.69493003166,75990.64273733947,775037.7054422225,224837.7755341604,21900.000000001866,73657.64963487955,13113.872679378466,435529.5763964607,1155506.4084900687,0.0,0.0,4365.457396436255,931.9775721672295
C45083,South Carolina,Spartanburg,21224572.032994464,0.0,0.0,0.0,12321.749958409348,4160995.199316019,1809042.7501619507,0.0,2997149.9408255457,2428169.532226174,144879.7442672999,1907634.287541248,672086.3638012625,1405057.4893169776,5602478.593483954,0.0,0.0,80142.96130603891,4613.420789581837
C45085,South Carolina,Sumter,24946116.920764584,0.0,0.0,0.0,9491.669025122847,4103663.098203144,196637.28293676605,412599.84423941927,13886438.934801783,803203.1263991412,21900.000000002063,593385.6427842258,167684.61882920426,2247183.616342897,2433145.438527328,0.0,0.0,66034.93206902135,4748.716606523405
C45087,South Carolina,Union,4885542.725893398,0.0,0.0,0.0,458.7466261925821,444270.57654748415,196346.77609188203,66285.07780818234,546125.4758214813,818696.7172082308,21900.000000000586,128607.60895689072,28136.19555021276,561664.8498334738,2061021.946034788,0.0,0.0,9153.191097012546,2875.5643175661926
C45089,South Carolina,Williamsburg,21911844.147952728,0.0,39.97752506191114,0.0,248163.70696781372,2251077.6837089155,20818.41268571031,169686.18142315277,16341320.215314554,195623.7787155592,21899.999999994103,201957.73548794535,850894.1368890905,530060.2474605889,578829.7615698625,0.0,0.0,474330.63137493987,27141.67882954361
C45091,South Carolina,York,36849437.5713831,0.0,0.0,0.0,23061.028953965775,2923710.9451147146,1238253.996042304,470757.84494614496,4712933.3377889935,2128138.8489299794,171650.82900580822,1173517.662687436,385392.7043586033,3250617.0708169295,20261893.354223717,0.0,0.0,103017.91506806396,6492.033446429256
C46003,South Dakota,Aurora,2231817.3262647865,0.0,0.0,332922.78455000225,11934.14798505375,14478.580739014613,162933.26203882403,12297.837015871726,0.0,198328.18848304043,28.3151353788,8055.340531617283,43146.68543013071,594500.4575138706,598294.9682632934,0.0,0.0,128580.41562486476,126316.34295382437
C46005,South Dakota,Beadle,6075933.752190942,0.0,0.0,1635396.239608043,2528.735642566529,29980.400972895837,58896.96756147598,44946.15221185159,0.0,286221.1782543262,2815.660822149701,68373.37575456612,506335.02175990486,1003476.713316446,2029035.1437599305,0.0,0.0,312151.5616017006,95776.60092508512
C46007,South Dakota,Bennett,1128070.3902932063,0.0,0.0,282416.08755276736,11195.98175990744,3556.0401033385897,116674.04121392759,32663.705619805394,0.0,19102.050153325235,19669.898631074193,37884.11067254114,0.0,72101.5185098741,103285.23235266253,0.0,0.0,338328.1895110361,91193.53421294701
C46009,South Dakota,Bon Homme,2097080.264567014,0.0,0.0,38042.93208748708,15340.438355984286,8965.619639408485,143312.21140503063,29469.08081331536,0.0,221031.8469161924,21899.99999997897,26084.876277798772,228.24835678338343,665362.2927474353,787758.7651946679,0.0,0.0,46408.6313590905,93175.32141384082
C46011,South Dakota,Brookings,17007472.96847007,0.0,0.0,3771552.511318185,4216.942811752851,22436.65627809368,2294533.5259451782,46964.442754502015,0.0,309260.128063735,9976.085898213816,116598.10645236936,2470343.4556440567,2081758.1731234633,5114431.549487409,0.0,0.0,155825.38584609027,609576.0048470213
C46013,South Dakota,Brown,19647587.822582852,0.0,0.0,3302302.674139358,2280.6001110300194,30198.125900795298,1812273.496507844,408166.5046239333,0.0,948489.8262896832,1658.2378785012415,114544.202242863,5594361.400542664,2607871.756402735,2558446.276368485,0.0,0.0,281462.17202177324,1985532.5495531904
C46015,South Dakota,Brule,2646486.4433718887,0.0,0.0,570142.7446402963,10483.301543144247,13835.228129156592,269803.9381101214,14580.870320382872,0.0,223036.72861447436,21899.999999990137,21432.756863412615,3.778585344968101,620104.4012322733,573234.604811175,0.0,0.0,219942.46714458556,87985.62337753092
C46017,South Dakota,Buffalo,1104963.1680744935,0.0,0.0,201732.5497360364,2679.3081247296054,4140.37130969686,123504.28529429316,3826.508630065456,0.0,47545.04745305237,21900.000000010885,7375.443449847266,0.0,170165.29707351513,160269.02374708728,0.0,0.0,250630.7223426168,111194.61091354236
C46019,South Dakota,Butte,4817724.218246148,0.0,0.0,733449.6754525235,3058.909209190564,6822.854679348975,1223973.3462516612,0.002376381800345,0.0,8519.683284530598,21900.000000000564,108065.37203881728,665126.3797307331,391519.0760050556,284289.0234002266,0.0,0.0,995860.9926637085,375138.9031539701
C46021,South Dakota,Campbell,2093305.1710636772,0.0,0.0,466028.4884630461,8746.96250123038,1374.1553465937816,441418.7421253857,16638.112664770753,0.0,55046.85440642696,3942.097564844433,12972.097640816943,11695.71904933616,327878.92923243996,174285.77632092847,0.0,0.0,426415.6040194768,146861.631728381
C46023,South Dakota,Charles Mix,4130615.231218711,0.0,0.0,58943.87608698008,21746.54574810785,26933.897805500525,961942.1374635992,25680.574721512923,0.0,226247.30750409007,21899.99999999154,25241.625680506684,946926.2084161491,438225.8152097271,1135557.595859223,0.0,0.0,139556.0974631776,101713.54926014451
C46025,South Dakota,Clark,2912077.5544549045,0.0,0.0,1309689.4163074575,0.0,2404.8625306931626,643511.7131161,48976.479561009386,0.0,51091.337221441434,1058.073583289664,16201.483410101235,37045.78477279589,317435.9056933408,377089.55987876526,0.0,0.0,84218.02999568863,23354.90838422119
C46027,South Dakota,Clay,5999513.052890365,0.0,0.0,85351.87904699169,20564.059960236944,11940.652411678673,393408.7907049226,43983.210435961075,0.0,96539.6104547774,21899.999999999647,54237.440356855805,1943534.001464792,753640.6481477377,2489842.309322672,0.0,0.0,15388.781990079811,69181.66859365927
C46029,South Dakota,Codington,11906860.557572767,0.0,0.0,2872596.4512924505,3890.1391421458734,17676.728321782288,1258565.9227800155,298086.8077935514,0.0,341995.60418711323,21899.99999999517,103759.86684521713,1853836.340447464,1010470.419081818,3241072.1239796374,0.0,0.0,215351.85732696587,667658.2963746109
C46031,South Dakota,Corson,1773265.1682229836,0.0,0.0,609155.267535386,6668.288183104176,643.8420007239429,299719.05370509974,39538.579404434655,0.0,39560.322763513825,21900.0000000004,35465.96507003934,83188.34735125012,194796.98410689743,172865.43302333844,0.0,0.0,164550.43919106983,105212.6458881256
C46033,South Dakota,Custer,6790688.648127355,0.0,0.0,210957.78980327657,842.5979328549962,12079.642131494713,489786.6106716161,0.0,0.0,5248.993740109401,21900.00000000221,68892.77425324242,847785.3130499037,41024.697518422225,353357.0296421104,0.0,0.0,4595637.1839522915,143176.01543203017
C46035,South Dakota,Davison,9262559.120225104,0.0,0.0,1259590.7101939905,9367.632744498016,35865.39135691883,1361120.1354086872,36566.41947775712,0.0,508457.3731972018,21027.994502514437,60983.5852455994,859380.8143784037,1783613.3249774587,3078892.159771075,0.0,0.0,144616.6972806494,103076.88169034859
C46037,South Dakota,Day,4582303.707942089,0.0,0.0,1284127.788235294,9.37240504920172,5739.039169251589,602716.0005309447,56216.614115354096,0.0,159440.00439762528,9053.528446316659,23787.926711548855,308012.33356712846,716590.7824495992,599176.1815645825,0.0,0.0,283257.22797171207,534176.908377682
C46039,South Dakota,Deuel,3575267.7368529956,0.0,0.0,1042411.0389522742,4997.312315086785,3684.327396656651,591850.0745862785,45594.05381869902,0.0,404822.07905218337,12686.382148495208,19609.809566321903,44.03828362169085,380153.99425665435,754681.8603108382,0.0,0.0,287497.1270476305,27235.639118255032
C46041,South Dakota,Dewey,2371960.401124247,0.0,0.0,664112.6058221235,4506.388864612127,1138.9744013281,354182.48755406,49267.13851524973,0.0,73271.75290999598,21900.00000000893,48872.87193217131,63250.65104291112,442522.4859307812,171122.25627063168,0.0,0.0,292750.282416251,185062.50546412225
C46043,South Dakota,Douglas,3443352.5233618235,0.0,0.0,325975.81968060334,9625.061159048957,18151.4810041464,691421.8167954924,14390.438546409305,0.0,288102.84204526804,75.12685870384325,11637.092743191844,58293.67371909856,744012.6548871843,826987.2709001958,0.0,0.0,45222.113530284296,409457.1314921962
C46045,South Dakota,Edmunds,3352489.27503027,0.0,0.0,1210004.6573248524,11977.041608852844,4812.864865616478,587934.1450898433,55353.89729642984,0.0,40066.48979222679,469.59219819857253,34728.03038703083,12023.137152506883,453617.6613879544,402533.5715797093,0.0,0.0,208186.76355925552,330781.42278779316
C46047,South Dakota,Fall River,3341873.49209342,0.0,0.0,237744.5474394096,1922.8596702150944,13642.796625404628,439589.5593242655,0.0,0.0,4481.974319734731,21900.000000000764,18565.508751247995,237217.8261440751,98509.16713558012,301314.8105481267,0.0,0.0,1904528.4550397089,62455.98709565026
C46049,South Dakota,Faulk,1687174.9852582635,0.0,0.0,698644.9367313032,7993.100717077455,2245.294262919252,339494.2293771701,30884.93310500772,0.0,18609.46151073797,3.987898489409313,17060.871965628285,4802.7212473950085,187037.19840967047,155007.16737100523,0.0,0.0,96912.11227664493,128478.97038521436
C46051,South Dakota,Grant,4927171.67248551,0.0,0.0,1532888.1994391247,5639.02710928558,4292.605065502503,685839.3186073366,67305.81385037591,0.0,355169.89239806915,21899.99999999313,24578.210658095435,291757.4963791054,397889.21516913595,859823.5633364354,0.0,0.0,90484.92654595785,589603.4039270924
C46053,South Dakota,Gregory,2181223.375131935,0.0,0.0,316318.0028241052,8623.810715080992,11190.15155552308,589380.6853373124,9437.315381137027,0.0,204666.03018000216,19742.104169303097,18021.726806800743,0.848732823935823,245156.3843953464,516931.22451468144,0.0,0.0,130733.5861134859,111021.50440633231
C46055,South Dakota,Haakon,949201.6174587315,0.0,0.0,222554.32778508187,12283.84414168346,1113.410334669754,57632.71168882625,19764.918157604796,0.0,18876.36695455217,21899.999999987376,21944.411775765682,140796.65014210748,127602.70139404509,35918.082174821735,0.0,0.0,149700.34643043575,119113.84647915028
C46057,South Dakota,Hamlin,3753978.536059234,0.0,0.0,1153654.2459074396,2770.0231522752606,4927.828374646509,628495.7636574706,70211.756105481,0.0,74344.67060085438,4331.2921738563455,28021.083419199927,250314.14329656187,495234.21270960657,849121.5701741443,0.0,0.0,54444.7167572047,138107.22973049188
C46059,South Dakota,Hand,2377296.3088231008,0.0,0.0,641293.5430466841,7955.918172474378,5094.308632738051,470695.7948937705,12480.115180421795,0.0,47215.46486161352,1768.2626404068794,10178.746913343042,41353.28234218865,223799.423720054,268219.78475119325,0.0,0.0,479751.9895872542,167489.67408095836
C46061,South Dakota,Hanson,2444716.35383312,0.0,0.0,405220.6081668621,11745.050092408337,4565.471438068439,304206.40188964334,12887.72343792233,0.0,162690.57450775048,21899.99999999968,13459.655987427388,305827.5338877155,460293.981801334,632041.0400276512,0.0,0.0,38735.67511286328,71142.63748347454
C46063,South Dakota,Harding,926802.6620653882,0.0,0.0,221967.83927988075,3008.8772763223565,1074.2676483287132,59091.87504177068,0.0,0.0,13555.587533727525,12458.691787455304,15340.395921079073,0.0,88094.53560602893,58339.2637840174,0.0,0.0,347282.9682053998,106588.35998137768
C46065,South Dakota,Hughes,5288438.515408774,0.0,0.0,1096565.269205636,8543.619237924846,8571.551727047026,540793.8215141406,160998.6466252139,0.0,208785.64910933512,21899.999999998465,154147.328214634,214018.38124867465,1110623.3045670122,542586.9387549555,0.0,0.0,558421.1440887083,662482.8611154935
C46067,South Dakota,Hutchinson,9447559.23933268,0.0,0.0,624155.5305710082,21858.60523838788,26964.69336977121,1834479.6563078975,33161.10667252549,0.0,439270.85272216046,21900.000000009528,53062.15478398009,1102556.423529643,1776831.6962368377,2345255.890334096,0.0,0.0,98417.42468771795,1069645.2048786443
C46069,South Dakota,Hyde,1461295.4405395635,0.0,0.0,213192.78616850008,4505.881229481138,2656.303844299272,206723.1636167516,13890.823110917787,0.0,28843.86227383796,635.9025447753316,13774.601782552136,0.054522736920961,176456.3545777161,134902.27775995922,0.0,0.0,556543.0275984859,109170.40150955017
C46071,South Dakota,Jackson,1180397.7954077746,0.0,0.0,218093.5910224712,3431.511462031422,3096.881805967472,100479.85024055,27070.832386985137,0.0,28645.50049633898,20983.354448691807,29974.562520513606,46851.319853214576,185927.56735604184,96912.16930989767,0.0,0.0,287148.8762061011,131781.77829896956
C46073,South Dakota,Jerauld,1626886.063888301,0.0,0.0,311847.6585635345,7310.049076438912,4930.163974974236,380981.0974755189,8540.811284109017,0.0,100668.60530278884,2269.1486736148,6644.102153430481,1.662141925735734,280023.9320707936,229799.6034368279,0.0,0.0,225837.87472405395,68031.35501029003
C46075,South Dakota,Jones,1040526.2590134772,0.0,0.0,119857.97190524088,12609.144328043552,3020.517674402083,168090.0893200251,10690.078833832948,0.0,10136.59736087618,7678.368027361303,8383.371690637954,0.179512018079676,233178.94741086973,109723.038688013,0.0,0.0,213406.07243530967,143751.88182684683
C46077,South Dakota,Kingsbury,4126904.200547,0.0,0.0,1115788.5925963111,776.7325437312179,8429.916097303721,886749.4586119453,20192.198999915665,0.0,284610.3577026673,1423.08626998311,25088.945369947098,7423.487690450118,654930.4993611743,927842.0624472784,0.0,0.0,111883.87040741356,81764.99244887907
C46079,South Dakota,Lake,7501876.203936349,0.0,0.0,1646505.6309019383,5417.90068078021,12639.555101767455,653043.0350986595,22848.43045239039,0.0,288411.4116164545,3504.5842127896635,41548.37021897938,547947.2062659744,998037.8053885376,2735488.4719772446,0.0,0.0,30890.043442092185,515593.7585787404
C46081,South Dakota,Lawrence,8497979.523086231,0.0,0.0,975852.7567219571,613.122462799409,16564.878042900404,1125260.7405838235,0.0,0.0,7983.773940202467,113240.42952203457,361623.1153279748,561388.2834730473,1564949.789891312,710973.4782428569,0.0,0.0,2779507.3756193835,280021.77925793885
C46083,South Dakota,Lincoln,29815862.8286558,0.0,0.0,3466653.5219848608,32019.4954829394,37377.693991513035,3111425.367241209,134510.83706096828,0.0,570871.3919542206,21900.00000000476,239768.7895242994,1729858.7363764308,2422597.231988453,15380801.032753743,0.0,0.0,72797.31306645046,2595281.417230712
C46085,South Dakota,Lyman,1493177.4879123024,0.0,0.0,307577.72203454876,12866.427383005712,3694.9386340958567,230054.7038511314,36967.79937069496,0.0,71048.99213041566,20419.36899084476,27661.78183537448,15840.299700371328,266233.1725217568,261762.11360316997,0.0,0.0,71079.21472761927,167970.95312927332
C46087,South Dakota,McCook,11471186.012114426,0.0,0.0,634450.3122286731,20054.073843143284,18737.46236629812,826997.3932944025,27464.592383770396,0.0,232467.21578381583,21899.99999998891,56095.632197080005,317774.4639243964,4142212.6979721943,3267558.823134388,0.0,0.0,49067.06620757158,1856406.278778704
C46089,South Dakota,McPherson,1901853.7915238575,0.0,0.0,735892.8760694632,6700.456271712097,1502.3887057206837,303537.88008910813,30064.685815040815,0.0,44655.76114567021,20436.514367677417,22124.372493253584,4043.9599571421295,217630.97025239497,217985.44945631773,0.0,0.0,131472.81656201306,165805.6603383438
C46091,South Dakota,Marshall,4278806.123717905,0.0,0.0,1595400.1235497629,0.0,3490.395572413396,701626.036782147,48165.89982319112,0.0,80819.33790306035,7614.372880994294,27699.917027790445,60750.52389729095,464456.9256929669,520570.13184703334,0.0,0.0,324097.75822271226,444114.70051854174
C46093,South Dakota,Meade,12879311.473420003,0.0,0.0,1375776.0810338764,5163.204712638988,23704.139247391286,759020.5387820752,6509.783450155916,0.0,85521.98459069117,21899.99999999964,212969.5205979581,1147848.1886933667,495933.8082800023,772704.4343044986,0.0,0.0,7552187.0006199,420072.7891074488
C46095,South Dakota,Mellette,999542.4868711832,0.0,0.0,169806.5141847444,2734.3385296207066,2491.850360432214,70978.19681476841,18636.98585602157,0.0,37982.80015824828,21899.999999986343,14355.278054858636,0.0,230028.99567836215,115164.95547942715,0.0,0.0,206458.39241941023,109004.17933530308
C46097,South Dakota,Miner,2302960.8536122465,0.0,0.0,482324.7562194936,4338.307405265151,7354.102247413688,336904.40933770523,10091.00102629444,0.0,204105.76336368927,0.0,14102.21137382599,13264.89905876245,447678.63463872153,648109.4330511673,0.0,0.0,31372.725436898527,103314.6104530096
